Days for shipping (real),Days for shipment (scheduled),Benefit per order,Sales per customer,Delivery Status,Late_delivery_risk,Category Id,Category Name,Customer City,order date (DateOrders)
6,4,65.59999847,187.4299927,Late delivery,1,46,Indoor/Outdoor Games,Guaynabo,1/22/2017 22:25
3,2,30.73999977,122.9499969,Late delivery,1,46,Indoor/Outdoor Games,Fayetteville,1/22/2017 21:22
4,4,41.97999954,119.9499969,Shipping on time,0,46,Indoor/Outdoor Games,North Tonawanda,1/22/2017 19:58
5,4,4.96999979,43.97999954,Late delivery,1,46,Indoor/Outdoor Games,Stockton,1/22/2017 18:34
4,4,56.22999954,112.4599991,Shipping on time,0,46,Indoor/Outdoor Games,Caguas,1/22/2017 16:27
2,1,12.18000031,43.47999954,Late delivery,1,46,Indoor/Outdoor Games,Brockton,1/22/2017 14:42
5,4,14.86999989,42.47999954,Late delivery,1,46,Indoor/Outdoor Games,Victorville,1/22/2017 11:33
6,2,24.98999977,249.8999939,Late delivery,1,46,Indoor/Outdoor Games,Los Angeles,1/22/2017 10:09
2,4,8.93999958,41.97999954,Advance shipping,0,46,Indoor/Outdoor Games,O Fallon,1/22/2017 8:45
2,4,29.69000053,98.95999908,Advance shipping,0,46,Indoor/Outdoor Games,O Fallon,1/22/2017 8:45
5,4,62.97000122,167.9299927,Late delivery,1,46,Indoor/Outdoor Games,Caguas,1/22/2017 8:03
4,2,9.960000038,41.47999954,Late delivery,1,46,Indoor/Outdoor Games,Dorchester Center,1/22/2017 4:12
4,2,89.80999756,247.3999939,Late delivery,1,46,Indoor/Outdoor Games,Virginia Beach,1/22/2017 2:27
5,4,-404.0899963,244.8999939,Late delivery,1,46,Indoor/Outdoor Games,Carolina,1/22/2017 1:03
3,4,-18.44000053,40.97999954,Shipping canceled,0,46,Indoor/Outdoor Games,Ontario,1/22/2017 0:20
2,4,11.60000038,39.97999954,Advance shipping,0,46,Indoor/Outdoor Games,Caguas,1/21/2017 22:14
5,4,67.47000122,149.9400024,Late delivery,1,46,Indoor/Outdoor Games,Caguas,1/21/2017 19:47
3,4,-145.4400024,242.3999939,Advance shipping,0,46,Indoor/Outdoor Games,Caguas,1/21/2017 19:05
2,4,16.87000084,37.49000168,Advance shipping,0,46,Indoor/Outdoor Games,Carlsbad,1/21/2017 16:59
4,2,60.22999954,165.9299927,Late delivery,1,46,Indoor/Outdoor Games,Chino,1/21/2017 15:56
4,2,25.20999908,96.95999908,Late delivery,1,46,Indoor/Outdoor Games,Caguas,1/21/2017 14:11
2,2,27.82999992,95.95999908,Shipping on time,0,46,Indoor/Outdoor Games,Olathe,1/21/2017 13:29
2,1,-161.4400024,94.95999908,Late delivery,1,46,Indoor/Outdoor Games,Aurora,1/21/2017 11:02
2,1,107.9599991,239.8999939,Late delivery,1,46,Indoor/Outdoor Games,Aurora,1/21/2017 11:02
4,4,22.48999977,49.97999954,Shipping on time,0,46,Indoor/Outdoor Games,Brockton,1/21/2017 8:56
3,4,-12.17000008,148.4400024,Advance shipping,0,46,Indoor/Outdoor Games,Santa Ana,1/21/2017 6:49
3,4,26.71999931,163.9299927,Advance shipping,0,46,Indoor/Outdoor Games,Santa Ana,1/21/2017 6:49
3,4,73.5699997,159.9400024,Advance shipping,0,46,Indoor/Outdoor Games,Santa Ana,1/21/2017 6:49
2,2,33.06000137,94.45999908,Shipping on time,0,46,Indoor/Outdoor Games,Marrero,1/21/2017 4:43
3,2,10.17000008,89.95999908,Late delivery,1,46,Indoor/Outdoor Games,San Bernardino,1/21/2017 1:34
6,2,49.66999817,146.9400024,Late delivery,1,46,Indoor/Outdoor Games,Hanford,1/21/2017 0:52
6,2,12.36999989,49.47999954,Late delivery,1,46,Indoor/Outdoor Games,Caguas,1/20/2017 21:22
3,4,36.36000061,145.4400024,Advance shipping,0,46,Indoor/Outdoor Games,Baltimore,1/20/2017 16:49
3,4,-31.92000008,86.97000122,Advance shipping,0,46,Indoor/Outdoor Games,Baltimore,1/20/2017 16:49
2,1,24.63999939,84.97000122,Late delivery,1,46,Indoor/Outdoor Games,Carson,1/20/2017 14:42
2,1,20.98999977,83.97000122,Late delivery,1,46,Indoor/Outdoor Games,Carson,1/20/2017 14:42
1,0,14.19999981,48.97999954,Late delivery,1,46,Indoor/Outdoor Games,Caguas,1/20/2017 14:21
1,0,70.47000122,149.9400024,Late delivery,1,46,Indoor/Outdoor Games,Caguas,1/20/2017 14:00
6,4,37.34000015,82.97000122,Late delivery,1,46,Indoor/Outdoor Games,West Jordan,1/20/2017 12:36
5,4,-237.5,143.9400024,Late delivery,1,46,Indoor/Outdoor Games,Caguas,1/20/2017 12:15
2,1,12.47999954,47.97999954,Late delivery,1,46,Indoor/Outdoor Games,El Paso,1/20/2017 8:03
2,4,64.09999847,237.4100037,Advance shipping,0,46,Indoor/Outdoor Games,Long Beach,1/20/2017 5:57
2,1,20.42000008,47.47999954,Late delivery,1,46,Indoor/Outdoor Games,Lutz,1/20/2017 5:36
2,1,11.81000042,47.22999954,Late delivery,1,46,Indoor/Outdoor Games,Lutz,1/20/2017 5:36
2,1,19.98999977,199.9199982,Late delivery,1,46,Indoor/Outdoor Games,Lutz,1/20/2017 5:36
6,4,89.05999756,197.9199982,Late delivery,1,46,Indoor/Outdoor Games,Rochester,1/20/2017 3:51
6,4,15.34000015,46.47999954,Late delivery,1,46,Indoor/Outdoor Games,Rochester,1/20/2017 3:51
3,4,21.59000015,79.97000122,Advance shipping,0,46,Indoor/Outdoor Games,El Paso,1/20/2017 2:48
3,4,108.6299973,236.1600037,Advance shipping,0,46,Indoor/Outdoor Games,El Paso,1/20/2017 2:48
2,4,14.23999977,74.97000122,Advance shipping,0,46,Indoor/Outdoor Games,Caguas,1/20/2017 2:27
6,4,52.90000153,195.9199982,Late delivery,1,46,Indoor/Outdoor Games,Caguas,1/20/2017 2:06
2,1,14.23999977,142.4400024,Late delivery,1,46,Indoor/Outdoor Games,Caguas,1/19/2017 23:39
5,2,14.17000008,141.6900024,Late delivery,1,46,Indoor/Outdoor Games,Lenoir,1/19/2017 22:15
4,2,10.46000004,139.4400024,Late delivery,1,46,Indoor/Outdoor Games,Caguas,1/19/2017 21:53
6,2,-8.550000191,45.47999954,Late delivery,1,46,Indoor/Outdoor Games,Santee,1/19/2017 20:50
5,4,11.30000019,99.95999908,Late delivery,1,46,Indoor/Outdoor Games,Chino Hills,1/19/2017 16:59
3,4,3.599999905,44.97999954,Advance shipping,0,46,Indoor/Outdoor Games,Los Angeles,1/19/2017 14:32
2,1,3.299999952,43.97999954,Late delivery,1,46,Indoor/Outdoor Games,Cumberland,1/19/2017 12:05
2,1,91.13999939,193.9199982,Late delivery,1,46,Indoor/Outdoor Games,Caguas,1/19/2017 11:44
4,4,20.38999939,42.47999954,Shipping on time,0,46,Indoor/Outdoor Games,Dallas,1/19/2017 7:53
3,4,66.86000061,136.4499969,Advance shipping,0,46,Indoor/Outdoor Games,Rome,1/19/2017 7:32
2,4,-72.87000275,134.9499969,Advance shipping,0,46,Indoor/Outdoor Games,Sugar Land,1/19/2017 7:11
5,4,-11.38000011,41.97999954,Late delivery,1,46,Indoor/Outdoor Games,Raleigh,1/19/2017 6:29
4,4,44.08000183,97.95999908,Shipping on time,0,46,Indoor/Outdoor Games,Chesapeake,1/19/2017 6:08
5,4,14.39000034,191.9199982,Late delivery,1,46,Indoor/Outdoor Games,Caguas,1/19/2017 4:43
5,4,34.31000137,131.9499969,Late delivery,1,46,Indoor/Outdoor Games,Caguas,1/19/2017 4:43
2,4,5.519999981,41.47999954,Advance shipping,0,46,Indoor/Outdoor Games,Spring,1/19/2017 3:40
4,4,0,189.9199982,Shipping on time,0,46,Indoor/Outdoor Games,Hagerstown,1/19/2017 2:37
5,4,52.90000153,188.9199982,Late delivery,1,46,Indoor/Outdoor Games,Honolulu,1/19/2017 1:13
4,2,-124.0100021,185.9299927,Late delivery,1,46,Indoor/Outdoor Games,Rome,1/18/2017 23:07
3,2,99.94000244,232.4100037,Late delivery,1,46,Indoor/Outdoor Games,Las Vegas,1/18/2017 22:46
3,2,87.33000183,181.9299927,Late delivery,1,46,Indoor/Outdoor Games,Las Vegas,1/18/2017 22:46
2,1,-13.86999989,96.95999908,Late delivery,1,46,Indoor/Outdoor Games,Sugar Land,1/18/2017 21:22
2,2,-15.69999981,40.97999954,Shipping on time,0,46,Indoor/Outdoor Games,Caguas,1/18/2017 20:40
2,1,46.06000137,95.95999908,Late delivery,1,46,Indoor/Outdoor Games,Washington,1/18/2017 19:58
4,2,84.5699997,179.9299927,Late delivery,1,46,Indoor/Outdoor Games,Caguas,1/18/2017 19:37
6,4,51.16999817,227.4100037,Late delivery,1,46,Indoor/Outdoor Games,Stafford,1/18/2017 18:34
3,4,19.19000053,39.97999954,Advance shipping,0,46,Indoor/Outdoor Games,Caguas,1/18/2017 17:31
3,4,65.22000122,224.9100037,Advance shipping,0,46,Indoor/Outdoor Games,Caguas,1/18/2017 17:31
5,4,57.18000031,219.9100037,Late delivery,1,46,Indoor/Outdoor Games,Martinsburg,1/18/2017 16:28
4,4,76.08999634,217.4100037,Shipping on time,0,46,Indoor/Outdoor Games,Elk Grove,1/18/2017 16:07
3,4,14.61999989,37.49000168,Advance shipping,0,46,Indoor/Outdoor Games,Caguas,1/18/2017 15:46
6,4,7.119999886,94.95999908,Late delivery,1,46,Indoor/Outdoor Games,Virginia Beach,1/18/2017 15:04
5,2,1.75999999,175.9299927,Late delivery,1,46,Indoor/Outdoor Games,Ontario,1/18/2017 14:43
5,2,81.75,173.9299927,Late delivery,1,46,Indoor/Outdoor Games,Ontario,1/18/2017 14:43
5,4,60.00999832,130.4499969,Late delivery,1,46,Indoor/Outdoor Games,San Jose,1/18/2017 12:58
4,4,44.61000061,212.4199982,Shipping on time,0,46,Indoor/Outdoor Games,Caguas,1/18/2017 12:37
2,1,5.25,209.9199982,Late delivery,1,46,Indoor/Outdoor Games,Toms River,1/18/2017 12:16
6,4,-85.01000214,127.4499969,Late delivery,1,46,Indoor/Outdoor Games,Eugene,1/18/2017 11:33
4,2,16.88999939,49.97999954,Late delivery,1,46,Indoor/Outdoor Games,Caguas,1/18/2017 10:51
4,2,50.97999954,169.9299927,Late delivery,1,46,Indoor/Outdoor Games,Caguas,1/18/2017 10:51
2,2,47.02000046,167.9299927,Shipping on time,0,46,Indoor/Outdoor Games,Fresno,1/18/2017 10:09
2,1,74.66999817,165.9299927,Late delivery,1,46,Indoor/Outdoor Games,Caguas,1/18/2017 9:27
0,0,4.150000095,207.4199982,Shipping on time,0,46,Indoor/Outdoor Games,Caguas,1/18/2017 8:45
2,2,42.61999893,163.9299927,Shipping on time,0,46,Indoor/Outdoor Games,Caguas,1/18/2017 8:24
5,4,32.75,125.9499969,Late delivery,1,46,Indoor/Outdoor Games,Hanford,1/18/2017 5:57
2,4,43.97999954,159.9400024,Advance shipping,0,46,Indoor/Outdoor Games,Albuquerque,1/18/2017 4:54
2,1,45.47999954,90.95999908,Late delivery,1,46,Indoor/Outdoor Games,Chula Vista,1/18/2017 3:30
3,4,54.43000031,149.9400024,Advance shipping,0,46,Indoor/Outdoor Games,Loveland,1/18/2017 1:45
2,2,-44.16999817,89.95999908,Shipping on time,0,46,Indoor/Outdoor Games,Palmdale,1/18/2017 1:24
2,1,43.56000137,124.4499969,Late delivery,1,46,Indoor/Outdoor Games,Caguas,1/17/2017 23:39
2,1,7.739999771,87.95999908,Late delivery,1,46,Indoor/Outdoor Games,Caguas,1/17/2017 20:30
2,1,21.28000069,49.47999954,Late delivery,1,46,Indoor/Outdoor Games,Caguas,1/17/2017 20:30
2,2,91.95999908,199.9199982,Shipping on time,0,46,Indoor/Outdoor Games,Richardson,1/17/2017 20:09
5,2,-14.55000019,204.9199982,Late delivery,1,46,Indoor/Outdoor Games,Caguas,1/17/2017 19:27
3,4,41.74000168,86.97000122,Advance shipping,0,46,Indoor/Outdoor Games,San Antonio,1/17/2017 16:59
3,4,53.43999863,197.9199982,Advance shipping,0,46,Indoor/Outdoor Games,San Antonio,1/17/2017 16:59
5,4,4,199.9199982,Late delivery,1,46,Indoor/Outdoor Games,Chicago,1/17/2017 12:26
4,4,73.09999847,187.4299927,Shipping on time,0,46,Indoor/Outdoor Games,La Crosse,1/17/2017 12:05
6,4,-31.23999977,249.8999939,Late delivery,1,46,Indoor/Outdoor Games,San Jose,1/17/2017 9:17
4,4,6.760000229,48.97999954,Shipping on time,0,46,Indoor/Outdoor Games,Chicago,1/17/2017 8:35
4,4,30.84000015,84.97000122,Shipping on time,0,46,Indoor/Outdoor Games,Chicago,1/17/2017 8:35
5,4,41.13999939,83.97000122,Late delivery,1,46,Indoor/Outdoor Games,Huntington Beach,1/17/2017 7:11
2,2,1.210000038,48.47999954,Shipping on time,0,46,Indoor/Outdoor Games,Richmond,1/17/2017 6:08
2,2,17.75,47.97999954,Shipping on time,0,46,Indoor/Outdoor Games,Richmond,1/17/2017 6:08
2,1,20.53000069,122.9499969,Late delivery,1,46,Indoor/Outdoor Games,Caguas,1/17/2017 4:23
2,1,-2.549999952,195.9199982,Late delivery,1,46,Indoor/Outdoor Games,Caguas,1/17/2017 4:23
5,4,-85.33000183,193.9199982,Late delivery,1,46,Indoor/Outdoor Games,South Ozone Park,1/17/2017 1:55
2,4,-36.41999817,47.47999954,Advance shipping,0,46,Indoor/Outdoor Games,Chicago,1/17/2017 0:52
5,4,41.97999954,119.9499969,Late delivery,1,46,Indoor/Outdoor Games,Caguas,1/16/2017 20:40
6,4,21.25,47.22999954,Late delivery,1,46,Indoor/Outdoor Games,Caguas,1/16/2017 19:16
5,2,55.09999847,112.4599991,Late delivery,1,46,Indoor/Outdoor Games,Caguas,1/16/2017 15:25
3,4,37.49000168,149.9400024,Advance shipping,0,46,Indoor/Outdoor Games,Caguas,1/16/2017 14:43
6,4,30.73999977,81.97000122,Late delivery,1,46,Indoor/Outdoor Games,Cleveland,1/16/2017 14:01
6,4,37.11000061,148.4400024,Late delivery,1,46,Indoor/Outdoor Games,Cleveland,1/16/2017 14:01
3,4,-257.1499939,146.9400024,Advance shipping,0,46,Indoor/Outdoor Games,Fountain Valley,1/16/2017 9:28
6,2,86.37000275,191.9199982,Shipping canceled,0,46,Indoor/Outdoor Games,New Haven,1/16/2017 7:00
6,2,67.05000305,247.3999939,Shipping canceled,0,46,Indoor/Outdoor Games,New Haven,1/16/2017 7:00
4,2,11.61999989,46.47999954,Late delivery,1,46,Indoor/Outdoor Games,Caguas,1/16/2017 6:18
3,4,39.97999954,79.97000122,Advance shipping,0,46,Indoor/Outdoor Games,Caguas,1/16/2017 5:57
6,4,44.08000183,244.8999939,Shipping canceled,0,46,Indoor/Outdoor Games,Hollywood,1/16/2017 5:15
4,4,25.45000076,145.4400024,Shipping on time,0,46,Indoor/Outdoor Games,Mechanicsburg,1/16/2017 4:33
4,4,63.02000046,242.3999939,Shipping on time,0,46,Indoor/Outdoor Games,Caguas,1/16/2017 2:48
4,4,22.73999977,45.47999954,Shipping on time,0,46,Indoor/Outdoor Games,Atlanta,1/16/2017 1:03
3,4,22.48999977,44.97999954,Shipping canceled,0,46,Indoor/Outdoor Games,Caguas,1/16/2017 0:42
5,4,46.77999878,143.9400024,Late delivery,1,46,Indoor/Outdoor Games,Caguas,1/15/2017 21:54
2,4,64.09999847,142.4400024,Advance shipping,0,46,Indoor/Outdoor Games,Caguas,1/15/2017 20:51
4,2,22.48999977,74.97000122,Late delivery,1,46,Indoor/Outdoor Games,New Brunswick,1/15/2017 18:03
4,4,5.28000021,43.97999954,Shipping on time,0,46,Indoor/Outdoor Games,Antioch,1/15/2017 16:18
6,4,75.97000122,189.9199982,Late delivery,1,46,Indoor/Outdoor Games,Caguas,1/15/2017 13:29
4,2,47.97999954,99.95999908,Late delivery,1,46,Indoor/Outdoor Games,Lancaster,1/15/2017 9:17
4,4,0,98.95999908,Shipping on time,0,46,Indoor/Outdoor Games,Santa Ana,1/15/2017 7:32
4,4,7.090000153,43.47999954,Shipping on time,0,46,Indoor/Outdoor Games,Caguas,1/15/2017 5:47
5,2,35.99000168,239.8999939,Late delivery,1,46,Indoor/Outdoor Games,Caguas,1/15/2017 4:23
2,1,-23.30999947,97.95999908,Late delivery,1,46,Indoor/Outdoor Games,Florissant,1/14/2017 22:04
1,0,-26.82999992,237.4100037,Shipping canceled,0,46,Indoor/Outdoor Games,Greensburg,1/14/2017 19:37
1,0,73.20999908,236.1600037,Late delivery,1,46,Indoor/Outdoor Games,Caguas,1/14/2017 18:55
6,2,47.50999832,96.95999908,Late delivery,1,46,Indoor/Outdoor Games,New York,1/14/2017 18:13
2,4,20.38999939,42.47999954,Advance shipping,0,46,Indoor/Outdoor Games,Caguas,1/14/2017 11:34
0,0,-92.95999908,232.4100037,Shipping on time,0,46,Indoor/Outdoor Games,Elgin,1/14/2017 9:28
5,4,85.27999878,227.4100037,Late delivery,1,46,Indoor/Outdoor Games,Caguas,1/14/2017 9:07
4,4,12,95.95999908,Shipping on time,0,46,Indoor/Outdoor Games,Fort Worth,1/14/2017 8:46
6,4,15.23999977,41.97999954,Late delivery,1,46,Indoor/Outdoor Games,Vallejo,1/14/2017 7:43
5,4,-157.4400024,224.9100037,Late delivery,1,46,Indoor/Outdoor Games,Lancaster,1/14/2017 7:22
5,4,21.98999977,219.9100037,Late delivery,1,46,Indoor/Outdoor Games,Lancaster,1/14/2017 7:22
4,4,-283.3900146,188.9199982,Shipping on time,0,46,Indoor/Outdoor Games,Dallas,1/14/2017 7:01
6,4,14.10000038,41.47999954,Late delivery,1,46,Indoor/Outdoor Games,Carlisle,1/14/2017 5:57
6,4,56.52999878,217.4100037,Late delivery,1,46,Indoor/Outdoor Games,Caguas,1/14/2017 4:12
5,4,12.75,141.6900024,Late delivery,1,46,Indoor/Outdoor Games,San Diego,1/14/2017 3:51
5,4,13.3199997,40.97999954,Late delivery,1,46,Indoor/Outdoor Games,San Diego,1/14/2017 3:51
4,4,33.47000122,139.4400024,Shipping on time,0,46,Indoor/Outdoor Games,Caguas,1/14/2017 3:30
2,4,-27.29000092,136.4499969,Advance shipping,0,46,Indoor/Outdoor Games,Caguas,1/14/2017 2:48
2,2,62.84000015,185.9299927,Shipping on time,0,46,Indoor/Outdoor Games,Caguas,1/14/2017 1:03
2,2,11.60000038,39.97999954,Shipping on time,0,46,Indoor/Outdoor Games,Caguas,1/14/2017 1:03
5,2,58.02999878,134.9499969,Late delivery,1,46,Indoor/Outdoor Games,Caguas,1/14/2017 0:21
2,1,20.55999947,181.9299927,Late delivery,1,46,Indoor/Outdoor Games,Brooklyn,1/13/2017 21:54
2,1,16.87000084,37.49000168,Late delivery,1,46,Indoor/Outdoor Games,Caguas,1/13/2017 20:51
2,1,46.52999878,94.95999908,Late delivery,1,46,Indoor/Outdoor Games,Fort Worth,1/13/2017 20:09
4,4,64.65000153,131.9499969,Shipping on time,0,46,Indoor/Outdoor Games,Santa Ana,1/13/2017 18:45
2,4,88.16000366,179.9299927,Advance shipping,0,46,Indoor/Outdoor Games,Azusa,1/13/2017 18:03
2,1,46.27000046,175.9299927,Late delivery,1,46,Indoor/Outdoor Games,Caguas,1/13/2017 17:00
2,1,23.98999977,49.97999954,Late delivery,1,46,Indoor/Outdoor Games,Jackson Heights,1/13/2017 16:39
5,2,24.55999947,94.45999908,Late delivery,1,46,Indoor/Outdoor Games,Spokane,1/13/2017 15:36
4,4,54.43999863,173.9299927,Shipping on time,0,46,Indoor/Outdoor Games,Vista,1/13/2017 15:15
2,1,18.69000053,212.4199982,Late delivery,1,46,Indoor/Outdoor Games,Caguas,1/13/2017 14:33
6,4,66.26999664,169.9299927,Late delivery,1,46,Indoor/Outdoor Games,Guaynabo,1/13/2017 14:12
3,2,41.97999954,167.9299927,Late delivery,1,46,Indoor/Outdoor Games,Caguas,1/13/2017 13:08
3,2,-140.2299957,130.4499969,Late delivery,1,46,Indoor/Outdoor Games,Caguas,1/13/2017 11:23
5,2,42.75999832,92.95999908,Late delivery,1,46,Indoor/Outdoor Games,Fort Lauderdale,1/13/2017 10:20
5,4,56.68000031,209.9199982,Late delivery,1,46,Indoor/Outdoor Games,Caguas,1/13/2017 8:35
4,4,-89.20999908,127.4499969,Shipping on time,0,46,Indoor/Outdoor Games,Caguas,1/13/2017 8:14
6,4,33.11999893,125.9499969,Late delivery,1,46,Indoor/Outdoor Games,Cumberland,1/13/2017 7:11
3,4,23.75,49.47999954,Advance shipping,0,46,Indoor/Outdoor Games,Caguas,1/13/2017 6:08
5,2,18.37000084,48.97999954,Late delivery,1,46,Indoor/Outdoor Games,Folsom,1/13/2017 3:20
6,2,40.45000076,124.4499969,Late delivery,1,46,Indoor/Outdoor Games,San Diego,1/13/2017 1:56
6,2,4.550000191,122.9499969,Late delivery,1,46,Indoor/Outdoor Games,San Diego,1/13/2017 1:56
2,1,23.27000046,48.47999954,Late delivery,1,46,Indoor/Outdoor Games,Stone Mountain,1/13/2017 1:14
4,4,-273.7900085,165.9299927,Shipping on time,0,46,Indoor/Outdoor Games,Caguas,01-12-2017 23:29
5,4,16.21999931,47.97999954,Late delivery,1,46,Indoor/Outdoor Games,Normal,01-12-2017 22:05
1,0,-92,119.9499969,Late delivery,1,46,Indoor/Outdoor Games,Encinitas,01-12-2017 21:44
5,2,10.36999989,207.4199982,Late delivery,1,46,Indoor/Outdoor Games,Caguas,01-12-2017 16:49
4,2,16.37000084,90.95999908,Late delivery,1,46,Indoor/Outdoor Games,Montebello,01-12-2017 16:28
6,4,94.26000214,204.9199982,Late delivery,1,46,Indoor/Outdoor Games,Caguas,01-12-2017 13:40
3,4,54.09999847,163.9299927,Advance shipping,0,46,Indoor/Outdoor Games,Mount Pleasant,01-12-2017 10:52
5,4,76.76999664,159.9400024,Late delivery,1,46,Indoor/Outdoor Games,Daly City,01-12-2017 09:49
2,4,7.079999924,112.4599991,Advance shipping,0,46,Indoor/Outdoor Games,Baltimore,01-12-2017 08:46
2,4,41.97999954,149.9400024,Advance shipping,0,46,Indoor/Outdoor Games,Baltimore,01-12-2017 08:46
5,4,73.47000122,149.9400024,Shipping canceled,0,46,Indoor/Outdoor Games,Caguas,01-12-2017 08:04
2,1,-33.40000153,148.4400024,Late delivery,1,46,Indoor/Outdoor Games,Caguas,01-12-2017 07:43
2,4,12.19999981,146.9400024,Advance shipping,0,46,Indoor/Outdoor Games,Burnsville,01-12-2017 05:16
2,4,16.90999985,89.95999908,Advance shipping,0,46,Indoor/Outdoor Games,Caguas,01-12-2017 03:30
5,4,-64.76999664,199.9199982,Late delivery,1,46,Indoor/Outdoor Games,Panorama City,01-12-2017 02:48
4,4,91.04000092,197.9199982,Shipping on time,0,46,Indoor/Outdoor Games,Winter Park,01-12-2017 02:27
3,4,24.98999977,199.9199982,Advance shipping,0,46,Indoor/Outdoor Games,Brooklyn,01-12-2017 02:06
2,4,13.13000011,195.9199982,Advance shipping,0,46,Indoor/Outdoor Games,Caguas,01-12-2017 01:45
6,4,76.83999634,187.4299927,Late delivery,1,46,Indoor/Outdoor Games,Oceanside,01-12-2017 01:24
2,4,84.47000122,249.8999939,Advance shipping,0,46,Indoor/Outdoor Games,Caguas,01-12-2017 00:00
4,4,71.26999664,145.4400024,Shipping on time,0,46,Indoor/Outdoor Games,Caguas,01-11-2017 22:57
4,4,0,193.9199982,Shipping on time,0,46,Indoor/Outdoor Games,Caguas,01-11-2017 21:12
4,4,4.159999847,47.22999954,Shipping on time,0,46,Indoor/Outdoor Games,Caguas,01-11-2017 21:12
6,4,22.30999947,46.47999954,Late delivery,1,46,Indoor/Outdoor Games,Caguas,01-11-2017 20:09
5,4,-44.72000122,191.9199982,Late delivery,1,46,Indoor/Outdoor Games,Fairfield,01-11-2017 19:48
4,4,27.35000038,143.9400024,Shipping on time,0,46,Indoor/Outdoor Games,Augusta,01-11-2017 19:27
4,2,68.94000244,189.9199982,Late delivery,1,46,Indoor/Outdoor Games,Chicago,01-11-2017 17:42
2,2,19.10000038,45.47999954,Shipping on time,0,46,Indoor/Outdoor Games,Caguas,01-11-2017 17:00
2,2,21.35000038,188.9199982,Shipping on time,0,46,Indoor/Outdoor Games,Caguas,01-11-2017 17:00
5,2,77.44000244,247.3999939,Late delivery,1,46,Indoor/Outdoor Games,Caguas,01-11-2017 16:18
6,4,-130.1499939,185.9299927,Late delivery,1,46,Indoor/Outdoor Games,Caguas,01-11-2017 14:54
4,4,29.72999954,87.95999908,Shipping canceled,0,46,Indoor/Outdoor Games,Caguas,01-11-2017 14:12
2,1,53.41999817,142.4400024,Late delivery,1,46,Indoor/Outdoor Games,Gaithersburg,01-11-2017 12:27
2,4,21.59000015,44.97999954,Advance shipping,0,46,Indoor/Outdoor Games,Pittsfield,01-11-2017 11:45
6,4,12.75,43.97999954,Late delivery,1,46,Indoor/Outdoor Games,Caguas,01-11-2017 09:38
5,4,21.54999924,244.8999939,Late delivery,1,46,Indoor/Outdoor Games,Caguas,01-11-2017 09:17
0,0,12.60999966,43.47999954,Shipping on time,0,46,Indoor/Outdoor Games,Fayetteville,01-11-2017 07:53
6,4,14.02000046,42.47999954,Late delivery,1,46,Indoor/Outdoor Games,Chicago,01-11-2017 06:08
6,4,-71.37000275,41.97999954,Late delivery,1,46,Indoor/Outdoor Games,Caguas,01-11-2017 04:23
3,4,70.30000305,242.3999939,Advance shipping,0,46,Indoor/Outdoor Games,San Jose,01-11-2017 03:20
6,4,25.19000053,83.97000122,Late delivery,1,46,Indoor/Outdoor Games,Modesto,01-11-2017 02:38
5,4,-371.8500061,239.8999939,Late delivery,1,46,Indoor/Outdoor Games,Brooklyn,01-11-2017 02:17
5,4,2.829999924,141.6900024,Late delivery,1,46,Indoor/Outdoor Games,Brooklyn,01-11-2017 02:17
5,4,49.86000061,237.4100037,Late delivery,1,46,Indoor/Outdoor Games,Brooklyn,01-11-2017 02:17
3,2,64.13999939,139.4400024,Late delivery,1,46,Indoor/Outdoor Games,Greeley,01-10-2017 23:50
2,2,19.90999985,41.47999954,Shipping on time,0,46,Indoor/Outdoor Games,Phoenix,01-10-2017 23:29
5,4,-100.0100021,136.4499969,Late delivery,1,46,Indoor/Outdoor Games,Lynwood,01-10-2017 21:02
